sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,Renovated,Price per sqft
  7/14/17,"267,300.00",3,1.75,"1,890.00","93,218.00",1.00,No,Good,7,"1,890.00",0.00,54,0,98092,47.26,-122.07,"1,690.00","172,062.00",No,141.43
  12/14/17,"585,000.00",2,1.75,"1,830.00","7,200.00",1.00,No,Good,7,"1,070.00",760.00,69,0,98118,47.56,-122.27,"1,570.00","6,000.00",No,319.67
  4/15/16,"350,000.00",3,1.75,"1,000.00","8,268.00",1.00,No,Fair,6,"1,000.00",0.00,49,0,98072,47.74,-122.17,"1,220.00","7,800.00",No,350.00
  6/14/17,"506,000.00",3,1.75,"2,180.00","7,700.00",1.00,No,Fair,8,"1,480.00",700.00,57,0,98177,47.76,-122.36,"2,180.00","7,604.00",No,232.11
  11/14/17,"400,000.00",6,2,"2,320.00","210,830.00",2.00,No,Good,8,"2,320.00",0.00,56,0,98058,47.40,-122.08,"2,540.00","217,800.00",No,172.41
  11/14/17,"151,100.00",3,1,840.00,"4,495.00",1.00,No,Fair,6,840.00,0.00,97,0,98146,47.50,-122.35,"1,260.00","7,434.00",No,179.88
  4/15/16,"251,000.00",3,1,840.00,"4,495.00",1.00,No,Fair,6,840.00,0.00,97,0,98146,47.50,-122.35,"1,260.00","7,434.00",No,298.81
  5/14/17,"555,000.00",4,2.25,"2,350.00","8,140.00",1.00,No,Good,8,"1,430.00",920.00,41,0,98006,47.56,-122.13,"2,640.00","8,700.00",No,236.17
  10/14/17,"467,500.00",3,1.75,"2,040.00","273,556.00",1.00,No,Fair,7,"2,040.00",0.00,21,0,98070,47.44,-122.47,"1,790.00","273,556.00",No,229.17
  4/15/16,"479,000.00",4,2.5,"2,370.00","30,378.00",2.00,No,Fair,8,"2,370.00",0.00,22,0,98042,47.34,-122.07,"2,870.00","34,834.00",No,202.11
  4/15/16,"247,000.00",5,2,"1,590.00","9,350.00",1.00,No,Excellent,7,"1,060.00",530.00,56,0,98001,47.34,-122.29,"1,460.00","8,210.00",No,155.35
  1/15/16,"299,500.00",3,1,"1,380.00","10,875.00",1.00,No,Fair,7,"1,380.00",0.00,41,0,98045,47.47,-121.75,"1,040.00","10,875.00",No,217.03
  5/15/16,"306,888.00",4,1.5,"1,940.00","8,970.00",1.50,No,Fair,7,"1,270.00",670.00,38,0,98125,47.73,-122.33,"1,960.00","8,470.00",No,158.19
  10/14/17,"675,000.00",4,2.5,"3,320.00","244,807.00",2.00,No,Fair,9,"3,320.00",0.00,17,0,98010,47.36,-121.96,"2,530.00","217,800.00",No,203.31
  4/15/16,"577,000.00",2,1,"1,090.00","5,265.00",1.50,No,Good,7,"1,090.00",0.00,71,0,98105,47.66,-122.29,"2,080.00","4,000.00",No,529.36
  5/14/17,"219,950.00",3,1.5,"1,650.00","9,936.00",1.00,No,Fair,7,"1,090.00",560.00,51,0,98003,47.33,-122.33,"1,560.00","9,890.00",No,133.30
  7/14/17,"375,000.00",3,1.5,"1,110.00","5,500.00",1.00,No,Fair,6,"1,110.00",0.00,78,1997,98033,47.67,-122.18,"1,670.00","6,600.00",Yes,337.84
  11/14/17,"650,000.00",4,2.5,"2,110.00","6,820.00",1.00,No,Excellent,7,"1,530.00",580.00,76,0,98115,47.69,-122.31,"1,420.00","6,431.00",No,308.06
  4/15/16,"975,000.00",3,3,"1,850.00","5,000.00",1.50,No,Okay,6,"1,850.00",0.00,118,0,98107,47.67,-122.39,"1,360.00","2,500.00",No,527.03
  4/15/16,"229,000.00",1,1,600.00,"3,720.00",1.00,No,Fair,6,600.00,0.00,98,0,98106,47.56,-122.36,"1,480.00","4,800.00",No,381.67
  9/14/17,"575,000.00",5,2.5,"2,760.00","4,000.00",1.50,No,Fair,8,"1,730.00","1,030.00",92,2014,98122,47.61,-122.30,"1,680.00","4,000.00",Yes,208.33
  4/15/16,"815,000.00",4,1.75,"2,970.00","14,880.00",1.00,No,Excellent,9,"1,560.00","1,410.00",56,0,98075,47.59,-122.09,"3,310.00","13,388.00",No,274.41
  8/14/17,"525,000.00",3,1.75,"2,300.00","43,560.00",1.00,No,Good,7,"1,350.00",950.00,39,0,98077,47.77,-122.10,"2,320.00","57,000.00",No,228.26
  6/14/17,"471,000.00",3,2.5,"2,030.00","2,805.00",2.00,No,Fair,8,"1,720.00",310.00,17,0,98027,47.53,-122.05,"1,670.00","2,898.00",No,232.02
  6/14/17,"450,000.00",4,1.75,"2,160.00","4,333.00",1.00,No,Good,8,"1,260.00",900.00,76,0,98117,47.69,-122.39,"1,670.00","4,426.00",No,208.33
  5/14/17,"590,000.00",3,2,"1,650.00","6,150.00",2.00,No,Good,7,"1,650.00",0.00,92,1993,98116,47.57,-122.39,"1,280.00","6,150.00",Yes,357.58
  8/14/17,"744,000.00",4,2.5,"3,140.00","7,260.00",2.00,No,Fair,8,"2,200.00",940.00,14,0,98006,47.57,-122.12,"2,860.00","8,186.00",No,236.94
  12/14/17,"460,000.00",4,2.25,"2,690.00","36,114.00",2.00,No,Good,9,"2,690.00",0.00,32,0,98092,47.31,-122.12,"2,570.00","35,091.00",No,171.00
  3/15/16,"299,000.00",5,2.5,"1,940.00","9,389.00",1.00,No,Good,7,"1,290.00",650.00,58,0,98155,47.74,-122.33,"1,810.00","9,390.00",No,154.12
  1/15/16,"231,000.00",4,1,"1,220.00","5,120.00",1.50,No,Excellent,6,"1,220.00",0.00,78,0,98022,47.21,-122.00,"1,540.00","7,670.00",No,189.34
  8/14/17,"195,000.00",3,1,"1,300.00","9,600.00",1.00,No,Good,6,"1,300.00",0.00,43,0,98092,47.30,-122.11,"1,150.00","10,222.00",No,150.00
  4/15/16,"305,000.00",3,1.75,"1,660.00","11,500.00",1.00,No,Fair,7,"1,130.00",530.00,39,0,98045,47.45,-121.77,"1,250.00","11,000.00",No,183.73
  3/15/16,"895,000.00",4,1.5,"3,390.00","6,200.00",2.00,No,Good,8,"2,530.00",860.00,102,0,98144,47.58,-122.29,"3,080.00","6,000.00",No,264.01
  5/14/17,"1,110,000.00",4,1.5,"2,310.00","13,300.00",1.00,No,Fair,7,"1,890.00",420.00,68,0,98004,47.62,-122.21,"2,840.00","12,744.00",No,480.52
  6/14/17,"339,000.00",2,1,950.00,"7,954.00",1.00,No,Good,7,950.00,0.00,77,0,98108,47.56,-122.31,"1,180.00","6,828.00",No,356.84
  4/15/16,"885,000.00",4,3.75,"2,400.00","3,520.00",1.00,No,Fair,7,"1,370.00","1,030.00",94,2005,98109,47.63,-122.35,"2,230.00","1,419.00",Yes,368.75
  11/14/17,"375,000.00",3,1,"1,780.00","5,236.00",1.50,No,Excellent,6,"1,050.00",730.00,74,0,98146,47.51,-122.39,"1,260.00","5,320.00",No,210.67
  8/14/17,"367,400.00",4,1.5,"1,280.00","7,400.00",1.00,No,Fair,7,"1,280.00",0.00,60,0,98008,47.60,-122.12,"1,310.00","7,400.00",No,287.03
  4/15/16,"700,000.00",4,2,"1,930.00","5,398.00",1.00,No,Fair,7,"1,430.00",500.00,65,0,98119,47.65,-122.36,"1,910.00","4,902.00",No,362.69
  1/15/16,"667,000.00",5,2.25,"2,560.00","10,360.00",1.00,No,Good,8,"1,870.00",690.00,52,0,98008,47.58,-122.13,"2,070.00","7,875.00",No,260.55
  12/14/17,"200,000.00",2,1,920.00,"5,250.00",1.00,No,Good,6,920.00,0.00,112,0,98118,47.52,-122.27,"1,210.00","5,250.00",No,217.39
  4/15/16,"552,775.00",3,2.5,"1,900.00","18,414.00",2.00,No,Fair,8,"1,900.00",0.00,47,2007,98074,47.63,-122.02,"2,900.00","39,921.00",Yes,290.93
  7/14/17,"452,000.00",3,2,"2,270.00","148,975.00",1.00,No,Good,6,"1,270.00","1,000.00",118,1980,98056,47.51,-122.20,"2,210.00","17,388.00",Yes,199.12
  11/14/17,"418,000.00",3,2.5,"2,080.00","16,050.00",1.00,No,Excellent,8,"1,360.00",720.00,40,0,98059,47.47,-122.07,"1,790.00","14,550.00",No,200.96
  2/15/16,"601,500.00",3,1.75,"1,460.00","10,128.00",1.00,No,Fair,8,"1,460.00",0.00,50,2000,98033,47.67,-122.17,"2,240.00","10,154.00",Yes,411.99
  5/14/17,"600,000.00",3,1.75,"1,670.00","39,639.00",1.00,No,Good,8,"1,670.00",0.00,42,1992,98075,47.59,-121.99,"2,330.00","30,492.00",Yes,359.28
  4/15/16,"340,000.00",4,2.5,"2,810.00","6,481.00",2.00,No,Fair,9,"2,810.00",0.00,20,0,98092,47.33,-122.17,"2,660.00","6,958.00",No,121.00
  8/14/17,"310,000.00",3,2.5,"2,370.00","6,752.00",2.00,No,Fair,8,"2,370.00",0.00,24,0,98003,47.27,-122.31,"1,870.00","7,455.00",No,130.80
  12/14/17,"290,000.00",2,1.75,"1,700.00","18,000.00",1.00,No,Fair,8,"1,700.00",0.00,46,0,98056,47.51,-122.19,"1,700.00","8,225.00",No,170.59
  4/15/16,"438,000.00",2,1,"1,630.00","9,255.00",1.00,No,Fair,7,"1,630.00",0.00,77,0,98133,47.72,-122.33,"1,800.00","8,000.00",No,268.71
  2/15/16,"718,000.00",4,2.75,"2,930.00","4,408.00",1.00,No,Excellent,8,"1,660.00","1,270.00",79,0,98144,47.58,-122.30,"2,200.00","4,000.00",No,245.05
  6/14/17,"200,000.00",2,1,860.00,"6,600.00",1.00,No,Excellent,6,860.00,0.00,69,0,98168,47.49,-122.32,"1,030.00","6,732.00",No,232.56
  5/14/17,"479,900.00",3,2,"1,980.00","12,150.00",1.00,No,Fair,9,"1,980.00",0.00,24,0,98042,47.37,-122.15,"2,200.00","12,150.00",No,242.37
  4/15/16,"400,000.00",3,2.5,"2,080.00","7,877.00",2.00,No,Fair,9,"2,080.00",0.00,31,0,98058,47.44,-122.15,"2,550.00","7,660.00",No,192.31
  3/15/16,"219,950.00",3,1,"1,060.00","10,042.00",1.00,No,Good,7,"1,060.00",0.00,61,0,98188,47.44,-122.28,"1,130.00","10,925.00",No,207.50
  8/14/17,"300,000.00",3,2.5,"1,590.00","3,381.00",2.00,No,Fair,7,"1,590.00",0.00,18,0,98019,47.73,-121.99,"1,820.00","3,383.00",No,188.68
  8/14/17,"437,000.00",3,2.25,"1,980.00","8,775.00",1.00,No,Fair,7,"1,290.00",690.00,59,0,98177,47.78,-122.36,"1,550.00","9,240.00",No,220.71
  7/14/17,"350,000.00",4,2,"1,720.00","7,210.00",1.00,No,Fair,7,860.00,860.00,47,0,98034,47.73,-122.24,"1,250.00","7,210.00",No,203.49
  9/14/17,"626,000.00",4,1.75,"1,350.00","9,293.00",1.00,No,Good,7,"1,350.00",0.00,64,0,98004,47.63,-122.20,"1,890.00","9,293.00",No,463.70
  2/15/16,"490,000.00",3,2.5,"2,080.00","12,032.00",2.00,No,Fair,8,"2,080.00",0.00,40,0,98077,47.75,-122.07,"2,320.00","9,900.00",No,235.58
  5/14/17,"289,000.00",3,2.5,"2,090.00","4,700.00",2.00,No,Fair,8,"2,090.00",0.00,16,0,98042,47.37,-122.10,"2,740.00","5,040.00",No,138.28
  11/14/17,"595,000.00",3,2.5,"2,030.00","5,100.00",2.00,No,Fair,7,"2,030.00",0.00,10,0,98199,47.66,-122.40,"1,790.00","4,380.00",No,293.10
  12/14/17,"676,000.00",3,2.25,"2,680.00","41,804.00",1.00,No,Fair,9,"2,680.00",0.00,29,0,98045,47.48,-121.73,"2,680.00","40,866.00",No,252.24
  4/15/16,"389,000.00",3,1.75,"1,820.00","8,028.00",1.00,No,Fair,7,"1,220.00",600.00,38,0,98133,47.75,-122.36,"1,940.00","11,100.00",No,213.74
  9/14/17,"240,000.00",3,2,"1,300.00","5,000.00",1.00,No,Good,7,"1,300.00",0.00,35,0,98198,47.38,-122.30,"1,630.00","7,500.00",No,184.62
  6/14/17,"382,500.00",4,2.5,"2,210.00","7,079.00",2.00,No,Fair,8,"2,210.00",0.00,25,0,98031,47.42,-122.18,"1,970.00","7,000.00",No,173.08
  5/14/17,"511,555.00",3,2,"1,400.00","7,293.00",1.00,No,Good,7,"1,400.00",0.00,55,0,98008,47.59,-122.12,"1,600.00","7,960.00",No,365.40
  9/14/17,"710,500.00",3,1.75,"2,040.00","4,125.00",1.50,No,Good,8,"1,540.00",500.00,101,0,98107,47.66,-122.36,"1,620.00","4,400.00",No,348.28
  5/14/17,"429,000.00",3,2.5,"2,420.00","49,928.00",2.00,No,Fair,8,"1,860.00",560.00,33,0,98027,47.46,-122.01,"2,620.00","37,301.00",No,177.27
  7/14/17,"170,000.00",4,1.75,"1,920.00","7,500.00",1.00,No,Good,7,"1,920.00",0.00,56,0,98198,47.42,-122.32,"1,490.00","8,000.00",No,88.54
  8/14/17,"1,129,575.00",4,3.25,"3,860.00","17,820.00",1.00,No,Good,10,"2,630.00","1,230.00",43,0,98004,47.62,-122.22,"4,590.00","23,760.00",No,292.64
  4/15/16,"480,000.00",5,2.75,"2,760.00","7,200.00",1.00,No,Fair,7,"1,430.00","1,330.00",39,0,98072,47.76,-122.15,"2,460.00","8,750.00",No,173.91
  7/14/17,"1,129,575.00",4,3.75,"3,450.00","8,395.00",2.00,No,Good,10,"2,640.00",810.00,25,0,98122,47.61,-122.28,"3,180.00","5,183.00",No,327.41
  5/14/17,"225,000.00",3,1,"1,040.00","6,535.00",1.00,No,Fair,6,"1,040.00",0.00,71,0,98168,47.49,-122.31,"1,100.00","6,535.00",No,216.35
  12/14/17,"615,000.00",3,1.75,"2,220.00","7,224.00",1.00,No,Fair,8,"2,040.00",180.00,43,0,98177,47.77,-122.38,"2,540.00","9,990.00",No,277.03
  11/14/17,"438,950.00",4,2.5,"2,470.00","385,506.00",2.00,No,Fair,7,"2,470.00",0.00,27,0,98022,47.24,-121.99,"1,680.00","158,994.00",No,177.71
  3/15/16,"242,000.00",3,1.75,"1,300.00","9,856.00",1.00,No,Good,7,"1,300.00",0.00,56,0,98003,47.34,-122.30,"1,400.00","9,600.00",No,186.15
  7/14/17,"560,000.00",3,2.5,"1,960.00","9,686.00",1.00,No,Fair,8,"1,460.00",500.00,29,0,98074,47.63,-122.03,"1,960.00","8,254.00",No,285.71
  10/14/17,"857,500.00",3,1.5,"2,040.00","3,960.00",2.00,No,Excellent,8,"2,040.00",0.00,90,0,98103,47.67,-122.36,"1,540.00","3,400.00",No,420.34
  5/14/17,"685,000.00",4,2.5,"3,030.00","7,864.00",2.00,No,Fair,9,"3,030.00",0.00,19,0,98074,47.61,-122.02,"2,790.00","7,034.00",No,226.07
  4/15/16,"486,000.00",4,3,"2,260.00","7,336.00",2.00,No,Good,7,"2,260.00",0.00,41,0,98034,47.73,-122.22,"2,200.00","7,724.00",No,215.04
  6/14/17,"749,000.00",3,2.5,"2,670.00","10,338.00",2.00,No,Fair,9,"2,670.00",0.00,31,0,98007,47.66,-122.15,"2,670.00","8,866.00",No,280.52
  11/14/17,"260,000.00",3,2.5,"1,520.00","6,298.00",2.00,No,Fair,7,"1,520.00",0.00,32,0,98030,47.37,-122.18,"1,670.00","7,207.00",No,171.05
  1/15/16,"1,020,000.00",3,1.75,"3,610.00","8,502.00",1.50,No,Fair,10,"2,610.00","1,000.00",88,0,98126,47.58,-122.38,"2,900.00","5,016.00",No,282.55
  3/15/16,"565,000.00",3,1.75,"1,130.00","5,111.00",1.00,No,Good,7,930.00,200.00,76,0,98199,47.64,-122.40,"1,360.00","4,424.00",No,500.00
  10/14/17,"355,000.00",3,2,"1,480.00","2,502.00",2.00,No,Fair,7,"1,480.00",0.00,27,0,98103,47.70,-122.34,"1,850.00","5,000.00",No,239.86
  7/14/17,"775,000.00",5,2,"3,540.00","9,970.00",2.00,No,Fair,9,"3,540.00",0.00,48,0,98125,47.71,-122.28,"2,280.00","7,195.00",No,218.93
  4/15/16,"335,000.00",4,2.25,"2,100.00","7,305.00",1.00,No,Good,7,"1,050.00","1,050.00",55,0,98188,47.47,-122.30,"1,760.00","7,308.00",No,159.52
  6/14/17,"1,129,575.00",5,4,"3,366.00","7,800.00",2.50,No,Fair,8,"2,966.00",400.00,81,0,98199,47.65,-122.39,"2,340.00","6,000.00",No,335.58
  6/14/17,"545,000.00",3,1.75,"1,810.00","3,000.00",1.50,No,Good,7,"1,810.00",0.00,115,0,98107,47.66,-122.36,"1,140.00","3,000.00",No,301.10
  11/14/17,"540,000.00",3,1.75,"1,680.00","4,240.00",1.50,No,Good,7,"1,680.00",0.00,92,0,98144,47.57,-122.31,"1,460.00","4,240.00",No,321.43
  9/14/17,"687,500.00",3,1.75,"2,450.00","9,377.00",1.00,No,Good,8,"1,540.00",910.00,56,0,98125,47.73,-122.28,"2,520.00","9,725.00",No,280.61
  7/14/17,"115,000.00",1,2,"1,150.00","9,812.00",1.00,No,Good,7,"1,150.00",0.00,56,0,98001,47.30,-122.28,"1,200.00","9,812.00",No,100.00
  11/14/17,"227,000.00",1,2,"1,150.00","9,812.00",1.00,No,Good,7,"1,150.00",0.00,56,0,98001,47.30,-122.28,"1,200.00","9,812.00",No,197.39
  4/15/16,"870,000.00",4,2.5,"3,240.00","7,621.00",2.00,No,Fair,9,"3,240.00",0.00,15,0,98075,47.56,-122.03,"4,610.00","7,150.00",No,268.52
  11/14/17,"1,129,575.00",4,2.5,"3,480.00","12,164.00",1.50,No,Good,10,"3,480.00",0.00,34,0,98005,47.64,-122.17,"3,960.00","16,855.00",No,324.59
  9/14/17,"375,000.00",4,2.5,"2,800.00","5,000.00",2.00,No,Fair,9,"2,800.00",0.00,12,0,98038,47.36,-122.04,"2,960.00","5,092.00",No,133.93
  8/14/17,"902,000.00",3,2.75,"3,240.00","7,200.00",1.00,No,Fair,8,"1,620.00","1,620.00",58,0,98118,47.57,-122.27,"2,700.00","7,200.00",No,278.40
  6/14/17,"269,500.00",2,1.5,"1,480.00","7,276.00",1.00,No,Good,6,940.00,540.00,40,0,98056,47.49,-122.17,"1,090.00","6,710.00",No,182.09
  3/15/16,"570,000.00",3,1,"1,700.00","4,750.00",1.50,No,Good,6,"1,200.00",500.00,109,0,98117,47.68,-122.39,"1,550.00","4,750.00",No,335.29
  8/14/17,"359,950.00",2,1,"1,240.00","7,590.00",1.00,No,Good,7,"1,040.00",200.00,79,0,98133,47.71,-122.34,"1,190.00","5,692.00",No,290.28
  3/15/16,"1,129,575.00",4,3.5,"3,720.00","8,301.00",2.00,No,Fair,10,"2,880.00",840.00,10,0,98004,47.59,-122.20,"2,080.00","9,676.00",No,303.65
  7/14/17,"615,000.00",3,2.5,"1,910.00","3,427.00",2.00,No,Fair,8,"1,910.00",0.00,17,0,98052,47.63,-122.11,"2,240.00","3,720.00",No,321.99
  6/14/17,"250,000.00",4,2,"2,120.00","8,701.00",1.50,No,Good,7,"2,120.00",0.00,58,0,98198,47.37,-122.31,"1,720.00","8,527.00",No,117.92
  9/14/17,"530,000.00",4,2.5,"3,020.00","6,788.00",2.00,No,Fair,7,"3,020.00",0.00,16,0,98065,47.53,-121.88,"2,640.00","5,325.00",No,175.50
  1/15/16,"474,950.00",3,2,"2,250.00","222,156.00",1.00,No,Fair,7,"2,250.00",0.00,31,0,98065,47.54,-121.79,"2,110.00","121,968.00",No,211.09
  2/15/16,"490,000.00",4,2,"1,650.00","6,480.00",2.00,No,Excellent,7,"1,650.00",0.00,71,0,98125,47.71,-122.29,"1,650.00","6,350.00",No,296.97
  5/14/17,"210,000.00",2,1.5,880.00,"1,157.00",2.00,No,Fair,7,880.00,0.00,11,0,98126,47.52,-122.38,"1,070.00","1,203.00",No,238.64
  11/14/17,"265,500.00",3,1,"1,860.00","9,225.00",1.00,No,Fair,7,"1,860.00",0.00,61,0,98198,47.39,-122.30,"1,740.00","12,204.00",No,142.74
  6/14/17,"1,129,575.00",5,3.25,"3,840.00","4,800.00",3.00,No,Fair,10,"2,750.00","1,090.00",10,0,98144,47.59,-122.29,"2,060.00","4,800.00",No,294.16
  6/14/17,"310,000.00",4,2.25,"2,192.00","12,128.00",2.00,No,Fair,8,"2,192.00",0.00,12,0,98030,47.36,-122.20,"1,914.00","4,649.00",No,141.42
  4/15/16,"324,500.00",3,2.5,"1,590.00","4,108.00",2.00,No,Fair,7,"1,590.00",0.00,15,0,98056,47.48,-122.18,"2,160.00","3,912.00",No,204.09
  9/14/17,"599,000.00",4,4.75,"3,700.00","11,000.00",1.00,No,Good,7,"1,840.00","1,860.00",56,0,98028,47.77,-122.25,"1,720.00","11,564.00",No,161.89
  7/14/17,"525,000.00",4,2.5,"3,670.00","9,958.00",2.00,No,Fair,10,"3,670.00",0.00,13,0,98058,47.46,-122.16,"3,300.00","10,679.00",No,143.05
  5/14/17,"400,000.00",3,1,"1,630.00","10,304.00",1.00,No,Excellent,7,"1,630.00",0.00,65,0,98155,47.75,-122.32,"1,480.00","8,515.00",No,245.40
  12/14/17,"887,500.00",3,3,"4,230.00","54,977.00",2.00,No,Fair,9,"3,780.00",450.00,67,2000,98166,47.42,-122.34,"2,880.00","27,201.00",Yes,209.81
  7/14/17,"344,000.00",2,1,"1,060.00","3,325.00",1.50,No,Good,6,770.00,290.00,86,0,98115,47.69,-122.31,"1,820.00","4,275.00",No,324.53
  5/14/17,"525,000.00",3,2.5,"2,700.00","7,434.00",2.00,No,Fair,9,"2,700.00",0.00,27,0,98072,47.74,-122.17,"2,660.00","8,405.00",No,194.44
  8/14/17,"385,000.00",3,2.25,"2,110.00","8,000.00",2.00,No,Fair,8,"2,110.00",0.00,43,0,98034,47.73,-122.20,"1,740.00","7,270.00",No,182.46
  12/14/17,"820,000.00",4,2.5,"3,720.00","8,633.00",2.00,No,Fair,10,"3,720.00",0.00,19,0,98074,47.61,-122.01,"3,515.00","9,660.00",No,220.43
  4/15/16,"1,129,575.00",4,3.5,"3,440.00","5,000.00",2.00,No,Fair,10,"2,560.00",880.00,12,0,98199,47.67,-122.41,"3,090.00","10,241.00",No,328.36
  7/14/17,"549,000.00",4,2.25,"2,420.00","59,800.00",1.00,No,Good,8,"1,350.00","1,070.00",33,0,98074,47.62,-122.06,"2,160.00","17,598.00",No,226.86
  2/15/16,"180,000.00",3,1,"1,090.00","6,771.00",1.50,No,Fair,7,"1,090.00",0.00,89,0,98106,47.52,-122.35,"1,230.00","4,662.00",No,165.14
  5/14/17,"589,000.00",4,2.5,"2,910.00","5,776.00",2.00,No,Fair,8,"2,910.00",0.00,20,0,98065,47.54,-121.87,"2,550.00","6,750.00",No,202.41
  1/15/16,"350,000.00",3,1,"1,050.00","5,518.00",1.00,No,Fair,7,"1,050.00",0.00,70,0,98118,47.56,-122.28,"1,490.00","4,269.00",No,333.33
  4/15/16,"197,400.00",3,2,"1,610.00","7,575.00",1.00,No,Good,7,"1,110.00",500.00,53,0,98003,47.33,-122.30,"1,920.00","8,400.00",No,122.61
  8/14/17,"267,000.00",3,2.5,"1,760.00","6,477.00",2.00,No,Good,8,"1,760.00",0.00,32,0,98030,47.37,-122.17,"1,890.00","6,800.00",No,151.70
  12/14/17,"480,000.00",3,1.5,"1,540.00","20,281.00",1.00,No,Fair,7,"1,540.00",0.00,41,0,98075,47.58,-122.01,"1,710.00","21,090.00",No,311.69
  10/14/17,"650,000.00",4,2.5,"2,580.00","9,450.00",1.00,No,Good,8,"1,660.00",920.00,59,0,98125,47.70,-122.28,"2,060.00","9,450.00",No,251.94
  2/15/16,"600,000.00",2,1,"1,370.00","5,000.00",1.50,No,Fair,7,"1,370.00",0.00,113,0,98107,47.67,-122.38,"1,500.00","5,000.00",No,437.96
  4/15/16,"490,000.00",2,1.75,"1,440.00","6,265.00",1.00,No,Fair,8,"1,440.00",0.00,13,0,98053,47.70,-122.01,"1,810.00","5,209.00",No,340.28
  11/14/17,"225,000.00",3,1,"1,410.00","7,700.00",1.00,No,Fair,7,980.00,430.00,56,0,98058,47.46,-122.17,"1,510.00","7,700.00",No,159.57
  7/14/17,"640,000.00",3,2.25,"1,980.00","10,115.00",1.00,No,Fair,8,"1,980.00",0.00,59,0,98005,47.64,-122.17,"2,800.00","10,143.00",No,323.23
  6/14/17,"710,000.00",3,3.5,"2,440.00","3,427.00",2.00,No,Fair,7,"1,990.00",450.00,18,0,98005,47.59,-122.17,"2,440.00","2,601.00",No,290.98
  6/14/17,"325,000.00",3,2,"1,350.00","11,805.00",1.00,No,Fair,7,"1,350.00",0.00,32,0,98019,47.73,-121.97,"1,350.00","14,200.00",No,240.74
  7/14/17,"595,000.00",3,3.25,"3,130.00","28,001.00",1.00,No,Fair,9,"2,210.00",920.00,33,0,98072,47.77,-122.12,"2,710.00","34,999.00",No,190.10
  7/14/17,"128,750.00",3,1,880.00,"7,004.00",1.00,No,Fair,5,880.00,0.00,68,0,98002,47.30,-122.22,880.00,"7,828.00",No,146.31
  10/14/17,"465,000.00",3,2.25,"1,920.00","7,300.00",1.00,No,Fair,7,"1,240.00",680.00,57,0,98008,47.61,-122.13,"1,920.00","7,700.00",No,242.19
  7/14/17,"710,000.00",4,1.75,"2,700.00","7,625.00",1.00,No,Good,8,"1,450.00","1,250.00",81,0,98115,47.68,-122.32,"1,760.00","3,300.00",No,262.96
  3/15/16,"605,000.00",4,2.75,"1,670.00","6,000.00",1.00,No,Excellent,7,840.00,830.00,101,0,98136,47.55,-122.39,"1,100.00","6,000.00",No,362.28
  8/14/17,"994,000.00",4,2.5,"3,470.00","20,445.00",2.00,No,Good,10,"3,470.00",0.00,55,0,98040,47.55,-122.22,"3,360.00","21,950.00",No,286.46
  6/14/17,"489,950.00",3,2.25,"1,820.00","7,326.00",2.00,No,Fair,8,"1,820.00",0.00,35,0,98034,47.71,-122.22,"2,430.00","7,696.00",No,269.20
  5/14/17,"365,000.00",3,1.5,"1,310.00","8,160.00",1.00,No,Fair,7,"1,310.00",0.00,68,0,98133,47.73,-122.34,"1,090.00","7,560.00",No,278.63
  2/15/16,"359,950.00",3,2,"1,790.00","7,212.00",1.00,No,Good,8,"1,790.00",0.00,20,0,98042,47.39,-122.15,"2,330.00","7,212.00",No,201.09
  9/14/17,"495,000.00",4,2.5,"2,460.00","4,774.00",2.00,No,Fair,8,"2,460.00",0.00,12,0,98059,47.49,-122.15,"2,510.00","4,399.00",No,201.22
  5/14/17,"255,000.00",3,1.5,"1,060.00","9,039.00",1.00,No,Fair,7,"1,060.00",0.00,45,2013,98058,47.43,-122.15,"1,410.00","9,515.00",Yes,240.57
  8/14/17,"330,000.00",3,1.75,"1,340.00","10,276.00",1.00,No,Good,7,"1,340.00",0.00,57,0,98034,47.72,-122.22,"2,950.00","7,987.00",No,246.27
  7/14/17,"450,000.00",3,1.75,"1,480.00","8,394.00",1.00,No,Good,8,"1,480.00",0.00,47,0,98052,47.66,-122.14,"1,920.00","9,184.00",No,304.05
  3/15/16,"655,000.00",4,2.5,"3,500.00","11,306.00",2.00,No,Fair,9,"3,500.00",0.00,13,0,98065,47.54,-121.86,"3,180.00","8,028.00",No,187.14
  4/15/16,"485,000.00",4,2.75,"2,910.00","16,362.00",1.00,No,Good,9,"2,120.00",790.00,49,0,98003,47.34,-122.32,"2,850.00","14,904.00",No,166.67
  8/14/17,"375,000.00",4,1.75,"1,940.00","15,909.00",1.00,No,Fair,8,970.00,970.00,44,0,98072,47.76,-122.09,"1,940.00","15,120.00",No,193.30
  10/14/17,"570,000.00",4,2.5,"2,280.00","4,534.00",2.00,No,Fair,8,"2,280.00",0.00,15,0,98075,47.59,-122.02,"2,246.00","4,534.00",No,250.00
  4/15/16,"350,000.00",3,2.25,"1,190.00","1,022.00",3.00,No,Fair,8,"1,190.00",0.00,20,0,98103,47.70,-122.35,"1,210.00","1,171.00",No,294.12
